,energy,max_power,max_power_freq,mean_spectrum,var_spectrum,max_spectrum,entropy,min_spectrum,no_zero_crossings,no_mean_crossings,n5,n25,n75,n95,median,mean,std,var,rms,TipoSismo
106,3.1315315627785016e-06,2.023061566924191e-07,4.1015625,9.715151938009009e-07,9.363950622755957e-11,4.374854892530978e-05,1.9377560572429344e-18,10.33266918726161,1146.0,1119.0,-0.00010089458602372324,-9.264700896168375e-08,4.1701655683790816e-08,0.0001113734459502201,-6.752422104107923e-16,-8.788961106388425e-08,0.0001651408363425808,2.7271495827927056e-08,3.655108752792276e-05,sisReg
107,8.777331483970623e-11,7.2598523785811046e-12,4.6875,5.645927226949928e-09,2.5705164699483577e-15,2.2824216450983149e-07,2.1284044368094164e-20,10.33266918726161,1403.0,1371.0,-6.387546652488724e-07,-9.45141521798875e-10,5.682029317261486e-10,6.413621704916205e-07,-1.2532656006217734e-18,-4.736162853967264e-10,8.863417086842326e-07,7.856016245532849e-13,2.2699729464657626e-07,sisReg
108,0.09088657953582459,0.023596866400646895,0.1953125,8.026932597446613e-05,2.788321224804321e-06,0.003662232705746103,2.637092070059954e-14,10.33266918726161,437.0,418.0,-0.009406508997324009,-0.0012438905897805864,0.00037956426502462766,0.011170453384153886,-7.605219073142703e-11,6.333284405584605e-05,0.02979844490185914,0.000887947318569135,0.007104025363554964,sisReg
109,3.1315315627785016e-06,2.023061566924191e-07,4.1015625,9.715151938009009e-07,9.363950622755957e-11,4.374854892530978e-05,1.9377560572429344e-18,10.33266918726161,1146.0,1119.0,-0.00010089458602372324,-9.264700896168375e-08,4.1701655683790816e-08,0.0001113734459502201,-6.752422104107923e-16,-8.788961106388425e-08,0.0001651408363425808,2.7271495827927056e-08,3.655108752792276e-05,sisReg
110,8.777331483970623e-11,7.2598523785811046e-12,4.6875,5.645927226949928e-09,2.5705164699483577e-15,2.2824216450983149e-07,2.1284044368094164e-20,10.33266918726161,1403.0,1371.0,-6.387546652488724e-07,-9.45141521798875e-10,5.682029317261486e-10,6.413621704916205e-07,-1.2532656006217734e-18,-4.736162853967264e-10,8.863417086842326e-07,7.856016245532849e-13,2.2699729464657626e-07,sisReg
111,0.12233048337019131,0.03181220787070078,0.1953125,7.242599383955515e-05,3.774293826328314e-06,0.004270053200104129,1.542516435458693e-16,10.33266918726161,188.0,161.0,-0.008651812162165087,-7.128718201828127e-06,3.2784857938472257e-06,0.010562332021123631,-6.190342079183734e-14,9.133807011718153e-06,0.03452294651399066,0.0011918338360078602,0.007146097074672445,sisReg
112,3.7168742036967867e-06,2.735650325482213e-07,3.90625,6.768497451113359e-07,1.1685571601911015e-10,5.4211617829214634e-05,1.5534253502097938e-20,10.33266918726161,689.0,651.0,-4.548838760396195e-05,-7.838677107626806e-11,1.2211304419571042e-10,4.344971430251978e-05,1.4834842245204832e-18,1.331146971675532e-07,0.00017688349554237086,3.1287770995287934e-08,1.651526718294898e-05,sisReg
113,1.0185351950393182e-10,9.375790924475219e-12,4.4921875,4.027246751069788e-09,3.190094748190987e-15,3.2199706589663805e-07,9.772182594678803e-23,10.33266918726161,786.0,745.0,-2.768403949234447e-07,-1.0553386345337936e-12,7.544088209570436e-13,2.731408923622869e-07,-3.808239096114292e-22,9.087634564332405e-10,9.279925069991771e-07,8.611700930466177e-13,1.0071860179960402e-07,sisReg
114,0.11628382839283438,0.02959472367536538,0.1953125,6.693310186198421e-05,3.581044693926328e-06,0.004044958901245676,2.095976935627296e-17,10.33266918726161,125.0,90.0,-0.01042763624503112,-2.703643044095021e-07,2.4413155961965536e-07,0.010226537548955712,-9.802360059060685e-16,-0.00010238454522928712,0.03355816480061134,0.0011261504247849902,0.006910398653852911,sisReg
115,3.3358242975819377e-06,2.488082311521699e-07,3.90625,4.6410167774732973e-07,1.0556309957722609e-10,4.029978904393853e-05,1.0611420728273427e-21,10.33266918726161,466.0,427.0,-2.783806478749942e-05,-4.301817770541575e-12,8.941260450578394e-12,2.4878591078757264e-05,1.6565423498094469e-19,3.4359466457150564e-08,0.00016738074931540417,2.801631524138617e-08,1.1944025918455204e-05,sisReg
116,8.640803056040462e-11,8.520269702027383e-12,4.6875,2.291807459104414e-09,2.7306594976575168e-15,1.874833674349387e-07,7.384767030162505e-24,10.33266918726161,601.0,561.0,-1.450545254393448e-07,-5.051712781638051e-14,5.1306661906743684e-14,1.4837610816401128e-07,8.844086265794808e-24,9.587220936733124e-11,8.530954684693658e-07,7.277718783229668e-13,6.757339035781103e-08,sisReg
117,0.0990138620627605,0.025668625907482374,0.1953125,6.559019423510639e-05,3.053699501549541e-06,0.0037943126392938208,1.7318984180712007e-17,10.33266918726161,227.0,196.0,-0.009205712200129562,-1.13225820719083e-06,6.680586162505396e-07,0.010233354136498353,-2.97102101919719e-15,6.888538484101668e-05,0.031061214053445377,0.0009647990184739526,0.0063946513197271826,sisReg
